LATITUDE,LONGITUDE,CI,TAC,LCRID,ENODEB_ID,IBS_STATUS
20.989158,105.865089,12.0,1145.0,12.0,115136.0,1.0
21.026236,105.895157,11.0,1178.0,11.0,113729.0,1.0
21.05094,105.89337,11.0,1152.0,11.0,115196.0,1.0
21.05094,105.89337,12.0,1152.0,12.0,115196.0,1.0
21.006486,105.769258,11.0,1138.0,11.0,115179.0,1.0
21.006486,105.769258,12.0,1138.0,12.0,115179.0,1.0
21.006486,105.769258,13.0,1138.0,13.0,115179.0,1.0
21.03025,105.76242,12.0,1136.0,12.0,115056.0,1.0
21.03025,105.76242,11.0,1136.0,11.0,115056.0,1.0
20.993881,105.78598,11.0,1138.0,11.0,115063.0,1.0
20.993881,105.78598,12.0,1138.0,12.0,115063.0,1.0
20.995489,105.784736,11.0,1138.0,11.0,115081.0,1.0
21.064992,105.826882,11.0,1131.0,11.0,115029.0,1.0
21.064992,105.826882,12.0,1131.0,12.0,115029.0,1.0
21.064992,105.826882,13.0,1131.0,13.0,115029.0,1.0
20.998722,105.811942,11.0,1135.0,11.0,115039.0,1.0
20.998722,105.811942,12.0,1135.0,12.0,115039.0,1.0
16.080502,108.220262,11.0,4111.0,11.0,410667.0,1.0
16.080502,108.220262,12.0,4111.0,12.0,410667.0,1.0
16.073144,108.224426,11.0,4122.0,11.0,410668.0,1.0
16.038889,108.211151,11.0,4111.0,11.0,410669.0,1.0
16.038889,108.211151,12.0,4111.0,12.0,410669.0,1.0
16.075595,108.222148,11.0,4111.0,11.0,410670.0,1.0
16.036261,108.224503,11.0,4122.0,11.0,410672.0,1.0
16.054147,108.209094,11.0,4111.0,11.0,410673.0,1.0
16.041072,108.220642,11.0,4111.0,11.0,410674.0,1.0
16.070113,108.224607,11.0,4122.0,11.0,410675.0,1.0
16.070113,108.224607,12.0,4122.0,12.0,410675.0,1.0
16.066468,108.222204,11.0,4122.0,11.0,410676.0,1.0
16.070064,108.164016,11.0,4189.0,11.0,410684.0,1.0
16.070064,108.164016,12.0,4189.0,12.0,410684.0,1.0
16.070064,108.164016,13.0,4189.0,13.0,410684.0,1.0
16.014364,108.262446,11.0,4111.0,11.0,410688.0,1.0
16.014364,108.262446,12.0,4111.0,12.0,410688.0,1.0
15.980897,108.278012,11.0,4111.0,11.0,410689.0,1.0
15.980897,108.278012,12.0,4111.0,12.0,410689.0,1.0
15.980897,108.278012,13.0,4111.0,13.0,410689.0,1.0
16.006944,108.266105,11.0,4111.0,11.0,410690.0,1.0
16.0779,108.245112,11.0,4111.0,11.0,410694.0,1.0
16.071963,108.24467,11.0,4111.0,11.0,410695.0,1.0
16.06256,108.2101,11.0,4111.0,11.0,410697.0,1.0
16.06256,108.2101,12.0,4111.0,12.0,410697.0,1.0
16.06042,108.21676,11.0,4111.0,11.0,410698.0,1.0
16.053241,108.202708,31.0,4111.0,31.0,410696.0,1.0
16.053241,108.202708,11.0,4111.0,11.0,410696.0,1.0
16.066991,108.213934,13.0,4111.0,13.0,410630.0,1.0
10.787309,106.710323,11.0,6148.0,11.0,613060.0,1.0
10.787309,106.710323,12.0,6148.0,12.0,613060.0,1.0
10.787309,106.710323,13.0,6148.0,13.0,613060.0,1.0
10.787599,106.735038,11.0,6114.0,11.0,614805.0,1.0
10.787599,106.735038,12.0,6114.0,12.0,614805.0,1.0
10.819656,106.762444,11.0,6115.0,11.0,614813.0,1.0
10.819656,106.762444,12.0,6115.0,12.0,614813.0,1.0
10.795428,106.784269,11.0,6152.0,11.0,614814.0,1.0
10.795428,106.784269,12.0,6152.0,12.0,614814.0,1.0
10.810997,106.669458,11.0,6118.0,11.0,614851.0,1.0
10.810997,106.669458,12.0,6118.0,12.0,614851.0,1.0
10.810997,106.669458,13.0,6118.0,13.0,614851.0,1.0
10.76699,106.70357,11.0,6132.0,11.0,614844.0,1.0
10.76699,106.70357,12.0,6132.0,12.0,614844.0,1.0
10.76699,106.70357,13.0,6132.0,13.0,614844.0,1.0
10.04256,105.790096,11.0,6220.0,11.0,620394.0,1.0
10.04256,105.790096,12.0,6220.0,12.0,620394.0,1.0
21.051471,105.793161,11.0,1132.0,11.0,115202.0,1.0
21.051471,105.793161,12.0,1132.0,12.0,115202.0,1.0
21.079738,105.8745,11.0,1165.0,11.0,116511.0,1.0
21.079738,105.8745,12.0,1165.0,12.0,116511.0,1.0
21.079738,105.8745,51.0,1165.0,51.0,116511.0,1.0
21.079738,105.8745,52.0,1165.0,52.0,116511.0,1.0
20.990503,105.940891,11.0,1178.0,11.0,116655.0,1.0
20.990503,105.940891,12.0,1178.0,12.0,116655.0,1.0
20.990503,105.940891,51.0,1178.0,51.0,116655.0,1.0
20.990503,105.940891,52.0,1178.0,52.0,116655.0,1.0
20.992734,105.941537,11.0,1178.0,11.0,116656.0,1.0
20.992734,105.941537,12.0,1178.0,12.0,116656.0,1.0
20.992734,105.941537,51.0,1178.0,51.0,116656.0,1.0
20.992734,105.941537,52.0,1178.0,52.0,116656.0,1.0
20.992734,105.941537,13.0,1178.0,13.0,116656.0,1.0
20.992734,105.941537,53.0,1178.0,53.0,116656.0,1.0
20.992451,105.942998,11.0,1178.0,11.0,116657.0,1.0
20.992451,105.942998,12.0,1178.0,12.0,116657.0,1.0
20.992451,105.942998,13.0,1178.0,13.0,116657.0,1.0
20.992451,105.942998,51.0,1178.0,51.0,116657.0,1.0
20.992451,105.942998,52.0,1178.0,52.0,116657.0,1.0
20.992451,105.942998,53.0,1178.0,53.0,116657.0,1.0
21.063381,105.796139,11.0,1132.0,11.0,115168.0,1.0
21.063381,105.796139,12.0,1132.0,12.0,115168.0,1.0
20.986865,105.787947,11.0,1138.0,11.0,115127.0,1.0
20.986865,105.787947,12.0,1138.0,12.0,115127.0,1.0
20.986865,105.787947,13.0,1138.0,13.0,115127.0,1.0
20.990821,105.81419,11.0,1135.0,11.0,115041.0,1.0
20.990821,105.81419,12.0,1135.0,12.0,115041.0,1.0
20.990821,105.81419,13.0,1135.0,13.0,115041.0,1.0
10.77601,106.70301,11.0,6148.0,11.0,614523.0,1.0
10.773753,106.706415,12.0,6148.0,12.0,614525.0,1.0
10.773753,106.706415,11.0,6148.0,11.0,614525.0,1.0
10.774827,106.700704,11.0,6148.0,11.0,614528.0,1.0
10.78101,106.69501,11.0,6148.0,11.0,614532.0,1.0
10.77901,106.69401,11.0,6148.0,11.0,614535.0,1.0
10.78395,106.691019,11.0,6148.0,11.0,614539.0,1.0
10.801972,106.626133,11.0,6112.0,11.0,614550.0,1.0
10.801972,106.626133,12.0,6112.0,12.0,614550.0,1.0
10.801972,106.626133,13.0,6121.0,13.0,614550.0,1.0
10.78321,106.70125,11.0,6148.0,11.0,614572.0,1.0
10.85399,106.62619,11.0,6112.0,11.0,614574.0,1.0
10.85399,106.62619,51.0,6112.0,51.0,614574.0,1.0
10.800185,106.706329,11.0,6155.0,11.0,614475.0,1.0
10.800185,106.706329,12.0,6155.0,12.0,614475.0,1.0
10.800185,106.706329,13.0,6155.0,13.0,614475.0,1.0
10.800185,106.706329,53.0,6155.0,53.0,614475.0,1.0
10.800185,106.706329,51.0,6155.0,51.0,614475.0,1.0
10.800185,106.706329,52.0,6155.0,52.0,614475.0,1.0
10.790341,106.718332,11.0,6114.0,11.0,614478.0,1.0
10.788481,106.767847,11.0,6152.0,11.0,614480.0,1.0
10.788481,106.767847,12.0,6152.0,12.0,614480.0,1.0
10.7922,106.68795,11.0,6148.0,11.0,614485.0,1.0
10.7922,106.68795,12.0,6148.0,12.0,614485.0,1.0
10.791869,106.777534,11.0,6152.0,11.0,614790.0,1.0
10.791869,106.777534,12.0,6152.0,12.0,614790.0,1.0
10.771409,106.653162,11.0,6153.0,11.0,614490.0,1.0
10.771409,106.653162,12.0,6153.0,12.0,614490.0,1.0
10.793176,106.706006,11.0,6148.0,11.0,614497.0,1.0
10.793176,106.706006,12.0,6148.0,12.0,614497.0,1.0
10.717631,106.728402,11.0,6149.0,11.0,614501.0,1.0
10.717631,106.728402,12.0,6149.0,12.0,614501.0,1.0
10.754615,106.683375,11.0,6154.0,11.0,614502.0,1.0
10.754615,106.683375,12.0,6154.0,12.0,614502.0,1.0
10.76202,106.6616,11.0,6153.0,11.0,614511.0,1.0
10.784458,106.696714,11.0,6148.0,11.0,614558.0,1.0
10.784458,106.696714,51.0,6148.0,51.0,614558.0,1.0
10.843127,106.625875,11.0,6112.0,11.0,614568.0,1.0
10.843127,106.625875,12.0,6112.0,12.0,614568.0,1.0
10.801022,106.650965,11.0,6112.0,11.0,614569.0,1.0
10.73527,106.718703,11.0,6150.0,11.0,614570.0,1.0
10.73527,106.718703,12.0,6150.0,12.0,614570.0,1.0
10.77878,106.7069,11.0,6148.0,11.0,614577.0,1.0
10.77798,106.70674,11.0,6148.0,11.0,614575.0,1.0
20.963793,105.747124,11.0,1112.0,11.0,115189.0,1.0
20.963793,105.747124,12.0,1112.0,12.0,115189.0,1.0
20.963793,105.747124,13.0,1112.0,13.0,115189.0,1.0
20.986096,105.81196,11.0,1135.0,11.0,115035.0,1.0
20.986096,105.81196,12.0,1135.0,12.0,115035.0,1.0
20.986096,105.81196,13.0,1135.0,13.0,115035.0,1.0
10.736146,106.690669,11.0,6111.0,11.0,613081.0,1.0
10.843337,106.635511,13.0,6112.0,13.0,614973.0,1.0
10.843337,106.635511,12.0,6112.0,12.0,614973.0,1.0
10.843337,106.635511,11.0,6112.0,11.0,614973.0,1.0
10.781483,106.700853,12.0,6148.0,12.0,614573.0,1.0
10.781483,106.700853,11.0,6148.0,11.0,614573.0,1.0
10.777653,106.691591,11.0,6148.0,11.0,614386.0,1.0
10.72601,106.72101,11.0,6150.0,11.0,614579.0,1.0
10.72601,106.72101,12.0,6150.0,12.0,614579.0,1.0
10.725866,106.708836,11.0,6150.0,11.0,614543.0,1.0
10.730495,106.706314,11.0,6150.0,11.0,614544.0,1.0
10.730495,106.706314,12.0,6150.0,12.0,614544.0,1.0
10.732223,106.737504,11.0,6151.0,11.0,614496.0,1.0
10.732223,106.737504,12.0,6151.0,12.0,614496.0,1.0
10.855785,106.62761,11.0,6112.0,11.0,614492.0,1.0
10.774174,106.635738,11.0,6137.0,11.0,614506.0,1.0
10.774174,106.635738,12.0,6137.0,12.0,614506.0,1.0
10.789482,106.61877,11.0,6112.0,11.0,614507.0,1.0
10.789482,106.61877,12.0,6112.0,12.0,614507.0,1.0
10.79332,106.678799,11.0,6118.0,11.0,614517.0,1.0
10.816129,106.663502,11.0,6118.0,11.0,619157.0,1.0
10.816129,106.663502,12.0,6118.0,12.0,619157.0,1.0
10.816129,106.663502,13.0,6118.0,13.0,619157.0,1.0
10.816129,106.663502,51.0,6118.0,51.0,619157.0,1.0
10.816129,106.663502,52.0,6118.0,52.0,619157.0,1.0
10.816129,106.663502,53.0,6118.0,53.0,619157.0,1.0
10.816129,106.663502,13.0,6118.0,13.0,619155.0,1.0
10.816129,106.663502,11.0,6118.0,11.0,619155.0,1.0
10.816129,106.663502,12.0,6118.0,12.0,619155.0,1.0
10.816129,106.663502,51.0,6118.0,51.0,619155.0,1.0
10.816129,106.663502,52.0,6118.0,52.0,619155.0,1.0
10.816129,106.663502,53.0,6118.0,53.0,619155.0,1.0
10.79291,106.72034,13.0,6114.0,13.0,611203.0,1.0
10.79291,106.72034,11.0,6114.0,11.0,611203.0,1.0
10.79291,106.72034,12.0,6114.0,12.0,611203.0,1.0
10.79291,106.72034,53.0,6114.0,53.0,611203.0,1.0
10.79291,106.72034,52.0,6114.0,52.0,611203.0,1.0
10.79291,106.72034,51.0,6114.0,51.0,611203.0,1.0
10.79291,106.72034,12.0,6114.0,12.0,611201.0,1.0
10.79291,106.72034,13.0,6114.0,13.0,611201.0,1.0
10.79291,106.72034,11.0,6114.0,11.0,611201.0,1.0
10.826862,106.723258,11.0,6156.0,11.0,613078.0,1.0
10.826862,106.723258,12.0,6156.0,12.0,613078.0,1.0
10.747707,106.649791,11.0,6137.0,11.0,614807.0,1.0
10.747707,106.649791,12.0,6137.0,12.0,614807.0,1.0
10.76345,106.699208,11.0,6132.0,11.0,613085.0,1.0
10.76345,106.699208,12.0,6132.0,12.0,613085.0,1.0
10.76345,106.699208,13.0,6132.0,13.0,613085.0,1.0
10.770527,106.638534,11.0,6137.0,11.0,613095.0,1.0
10.775613,106.690848,11.0,6148.0,11.0,613098.0,1.0
10.775881,106.680679,11.0,6132.0,11.0,614815.0,1.0
10.783617,106.642023,11.0,6112.0,11.0,613103.0,1.0
10.78393,106.63992,12.0,6112.0,12.0,613103.0,1.0
10.772321,106.689828,11.0,6148.0,11.0,613104.0,1.0
10.850482,106.673276,11.0,6133.0,11.0,613109.0,1.0
10.759683,106.625772,11.0,6137.0,11.0,614808.0,1.0
10.77386,106.72712,11.0,6114.0,11.0,613120.0,1.0
10.77386,106.72712,12.0,6114.0,12.0,613120.0,1.0
10.77386,106.72712,13.0,6114.0,13.0,613120.0,1.0
10.772843,106.632655,11.0,6137.0,11.0,614855.0,1.0
10.745692,106.700945,12.0,6111.0,12.0,614846.0,1.0
10.745692,106.700945,13.0,6111.0,13.0,614846.0,1.0
10.534462,106.410891,11.0,7510.0,11.0,750262.0,1.0
20.973805,105.76308,11.0,1154.0,11.0,115106.0,1.0
20.973805,105.76308,12.0,1154.0,12.0,115106.0,1.0
21.019687,105.855925,11.0,1195.0,11.0,115157.0,1.0
20.987326,105.849815,11.0,1145.0,11.0,115186.0,1.0
20.987326,105.849815,12.0,1145.0,12.0,115186.0,1.0
20.97187,105.82666,11.0,1146.0,11.0,115183.0,1.0
20.989403,105.865989,11.0,1145.0,11.0,115114.0,1.0
20.989403,105.865989,12.0,1145.0,12.0,115114.0,1.0
20.989403,105.865989,13.0,1145.0,13.0,115114.0,1.0
21.000489,105.783749,11.0,1138.0,11.0,115192.0,1.0
21.000489,105.783749,12.0,1138.0,12.0,115192.0,1.0
21.000489,105.783749,13.0,1138.0,13.0,115192.0,1.0
21.000489,105.783749,53.0,1138.0,53.0,115192.0,1.0
21.000489,105.783749,51.0,1138.0,51.0,115192.0,1.0
21.000489,105.783749,52.0,1138.0,52.0,115192.0,1.0
10.709475,106.641825,11.0,6119.0,11.0,614508.0,1.0
10.75576,106.63048,11.0,6137.0,11.0,614509.0,1.0
10.717741,106.637623,11.0,6119.0,11.0,614590.0,1.0
10.72311,106.71009,11.0,6150.0,11.0,614545.0,1.0
10.72087,106.70203,11.0,6111.0,11.0,614589.0,1.0
10.73851,106.729753,11.0,6150.0,11.0,614494.0,1.0
10.73851,106.729753,12.0,6150.0,12.0,614494.0,1.0
10.72769,106.624711,12.0,6119.0,12.0,614979.0,1.0
10.72769,106.624711,11.0,6119.0,11.0,614979.0,1.0
10.72769,106.624711,13.0,6119.0,13.0,614979.0,1.0
10.76701,106.69801,11.0,6132.0,11.0,614514.0,1.0
10.717004,106.703775,11.0,6149.0,11.0,614587.0,1.0
10.717004,106.703775,12.0,6149.0,12.0,614587.0,1.0
10.837707,106.670795,11.0,6133.0,11.0,614521.0,1.0
10.837707,106.670795,12.0,6133.0,12.0,614521.0,1.0
10.764213,106.682492,11.0,6132.0,11.0,614526.0,1.0
10.764213,106.682492,12.0,6132.0,12.0,614526.0,1.0
10.77704,106.702438,11.0,6148.0,11.0,614530.0,1.0
10.781878,106.702053,11.0,6148.0,11.0,614531.0,1.0
10.781878,106.702053,12.0,6148.0,12.0,614531.0,1.0
10.78021,106.681963,11.0,6148.0,11.0,614538.0,1.0
10.73001,106.72201,11.0,6150.0,11.0,614541.0,1.0
10.728503,106.720216,11.0,6150.0,11.0,614555.0,1.0
10.77701,106.69701,11.0,6148.0,11.0,614576.0,1.0
10.72701,106.72001,11.0,6150.0,11.0,614578.0,1.0
10.72701,106.72001,12.0,6150.0,12.0,614578.0,1.0
10.72201,106.71501,11.0,6150.0,11.0,614582.0,1.0
10.72201,106.71501,12.0,6150.0,12.0,614582.0,1.0
10.75101,106.59001,11.0,6137.0,11.0,614565.0,1.0
10.850959,106.653647,11.0,6133.0,11.0,614479.0,1.0
10.80801,106.67301,11.0,6118.0,11.0,614561.0,1.0
10.79801,106.73901,11.0,6157.0,11.0,614553.0,1.0
10.788975,106.771053,11.0,6152.0,11.0,614554.0,1.0
10.767642,106.784386,11.0,6151.0,11.0,614477.0,1.0
10.767642,106.784386,12.0,6151.0,12.0,614477.0,1.0
10.739741,106.628248,11.0,6137.0,11.0,614548.0,1.0
10.72501,106.72001,11.0,6150.0,11.0,614580.0,1.0
10.72501,106.72001,12.0,6150.0,12.0,614580.0,1.0
10.72312,106.71471,11.0,6150.0,11.0,614583.0,1.0
10.72312,106.71471,12.0,6150.0,12.0,614583.0,1.0
10.72201,106.72701,12.0,6149.0,12.0,614584.0,1.0
10.72201,106.72701,11.0,6149.0,11.0,614584.0,1.0
10.72301,106.71601,11.0,6150.0,11.0,614585.0,1.0
10.72301,106.71601,12.0,6150.0,12.0,614585.0,1.0
10.72182,106.72881,11.0,6149.0,11.0,614586.0,1.0
10.73701,106.66101,11.0,6137.0,11.0,614557.0,1.0
10.703471,106.620354,11.0,6119.0,11.0,614566.0,1.0
10.703471,106.620354,12.0,6119.0,12.0,614566.0,1.0
10.84501,106.77301,11.0,6115.0,11.0,614563.0,1.0
10.77378,106.64794,11.0,6113.0,11.0,614504.0,1.0
10.845583,106.617279,11.0,6112.0,11.0,614481.0,1.0
10.812589,106.665593,11.0,6118.0,11.0,614549.0,1.0
10.82601,106.72001,11.0,6156.0,11.0,614564.0,1.0
10.883057,106.78163,11.0,6115.0,11.0,614588.0,1.0
10.883057,106.78163,12.0,6115.0,12.0,614588.0,1.0
10.883057,106.78163,52.0,6115.0,52.0,614588.0,1.0
10.883057,106.78163,51.0,6115.0,51.0,614588.0,1.0
16.072836,108.215096,12.0,4111.0,12.0,410665.0,1.0
16.072836,108.215096,11.0,4111.0,11.0,410665.0,1.0
16.072836,108.215096,13.0,4111.0,13.0,410665.0,1.0
16.120941,108.306418,11.0,4111.0,11.0,410707.0,1.0
16.05926,108.20829,11.0,4111.0,11.0,410699.0,1.0
16.05926,108.20829,12.0,4111.0,12.0,410699.0,1.0
10.02475,105.77487,11.0,6220.0,11.0,620395.0,1.0
10.042644,105.767257,11.0,6220.0,11.0,620393.0,1.0
10.030501,105.78218,11.0,6220.0,11.0,620392.0,1.0
10.045445,105.779541,11.0,6220.0,11.0,620396.0,1.0
10.733641,106.705079,11.0,6150.0,11.0,619104.0,1.0
10.733641,106.705079,12.0,6150.0,12.0,619104.0,1.0
11.320165,106.100394,11.0,7812.0,11.0,780366.0,1.0
11.320165,106.100394,12.0,7812.0,12.0,780366.0,1.0
10.7182,106.6217,11.0,6119.0,11.0,614489.0,1.0
10.7182,106.6217,12.0,6119.0,12.0,614489.0,1.0
10.850948,106.771931,11.0,6115.0,11.0,614493.0,1.0
10.850948,106.771931,12.0,6115.0,12.0,614493.0,1.0
10.850948,106.771931,51.0,6115.0,51.0,614493.0,1.0
10.85601,106.63001,11.0,6112.0,11.0,614512.0,1.0
10.79801,106.70401,11.0,6155.0,11.0,614520.0,1.0
10.78801,106.70001,11.0,6148.0,11.0,614524.0,1.0
10.76301,106.67901,11.0,6132.0,11.0,614540.0,1.0
10.814534,106.777314,11.0,6115.0,11.0,614547.0,1.0
10.814534,106.777314,12.0,6115.0,12.0,614547.0,1.0
10.85001,106.68101,11.0,6133.0,11.0,614551.0,1.0
10.854441,106.625787,11.0,6112.0,11.0,614571.0,1.0
10.740478,106.607837,11.0,6137.0,11.0,613062.0,1.0
10.738402,106.726183,12.0,6150.0,12.0,613063.0,1.0
10.738402,106.726183,11.0,6150.0,11.0,613063.0,1.0
10.868767,106.765022,11.0,6115.0,11.0,613066.0,1.0
10.723144,106.623364,12.0,6119.0,12.0,613068.0,1.0
10.723144,106.623364,11.0,6119.0,11.0,613068.0,1.0
10.740892,106.638189,11.0,6137.0,11.0,613072.0,1.0
10.747683,106.676572,12.0,6154.0,12.0,613073.0,1.0
10.747683,106.676572,11.0,6154.0,11.0,613073.0,1.0
10.758393,106.694589,11.0,6132.0,11.0,613076.0,1.0
10.758393,106.694589,12.0,6132.0,12.0,613076.0,1.0
10.754563,106.584635,11.0,6121.0,11.0,613077.0,1.0
10.754563,106.584635,12.0,6121.0,12.0,613077.0,1.0
10.73822,106.741442,11.0,6151.0,11.0,613080.0,1.0
10.73822,106.741442,12.0,6151.0,12.0,613080.0,1.0
10.793768,106.746677,11.0,6114.0,11.0,613082.0,1.0
10.793768,106.746677,12.0,6114.0,12.0,613082.0,1.0
10.809387,106.672717,11.0,6118.0,11.0,613089.0,1.0
10.809387,106.672717,12.0,6118.0,12.0,613089.0,1.0
10.809387,106.672717,13.0,6118.0,13.0,613089.0,1.0
10.767772,106.65926,11.0,6153.0,11.0,613099.0,1.0
10.767772,106.65926,12.0,6153.0,12.0,613099.0,1.0
10.755424,106.687618,11.0,6132.0,11.0,613106.0,1.0
10.80362,106.74613,11.0,6157.0,11.0,613107.0,1.0
10.80362,106.74613,12.0,6157.0,12.0,613107.0,1.0
10.766016,106.642902,11.0,6113.0,11.0,613108.0,1.0
10.733721,106.715796,11.0,6150.0,11.0,614809.0,1.0
10.733721,106.715796,12.0,6150.0,12.0,614809.0,1.0
10.731417,106.717282,11.0,6150.0,11.0,614810.0,1.0
10.731417,106.717282,12.0,6150.0,12.0,614810.0,1.0
10.731417,106.717282,13.0,6150.0,13.0,614810.0,1.0
10.731417,106.717282,53.0,6150.0,53.0,614810.0,1.0
10.731417,106.717282,52.0,6150.0,52.0,614810.0,1.0
10.731417,106.717282,51.0,6150.0,51.0,614810.0,1.0
10.855468,106.652468,11.0,6112.0,11.0,613067.0,1.0
10.8036,106.652295,11.0,6112.0,11.0,613075.0,1.0
10.8036,106.652295,13.0,6112.0,13.0,613075.0,1.0
10.8036,106.652295,12.0,6112.0,12.0,613075.0,1.0
10.8036,106.652295,53.0,6112.0,53.0,613075.0,1.0
10.8036,106.652295,52.0,6112.0,52.0,613075.0,1.0
10.8036,106.652295,51.0,6112.0,51.0,613075.0,1.0
10.781476,106.735472,13.0,6114.0,13.0,613094.0,1.0
10.781476,106.735472,11.0,6114.0,11.0,613094.0,1.0
10.781476,106.735472,12.0,6114.0,12.0,613094.0,1.0
10.709009,106.709996,11.0,6149.0,11.0,614803.0,1.0
10.709009,106.709996,12.0,6149.0,12.0,614803.0,1.0
10.836604,106.757208,11.0,6115.0,11.0,614817.0,1.0
10.836604,106.757208,12.0,6115.0,12.0,614817.0,1.0
10.742901,106.647217,11.0,6137.0,11.0,614845.0,1.0
10.742901,106.647217,12.0,6137.0,12.0,614845.0,1.0
10.859526,106.739425,11.0,6133.0,11.0,614882.0,1.0
10.859526,106.739425,12.0,6133.0,12.0,614882.0,1.0
10.772376,106.624886,11.0,6137.0,11.0,614853.0,1.0
10.772376,106.624886,12.0,6137.0,12.0,614853.0,1.0
10.772376,106.624886,13.0,6137.0,13.0,614853.0,1.0
10.77569,106.68989,11.0,6148.0,11.0,614868.0,1.0
10.880333,106.649416,11.0,6110.0,11.0,614875.0,1.0
10.876615,106.629645,12.0,6110.0,12.0,614875.0,1.0
10.722563,106.705493,11.0,6111.0,11.0,614841.0,1.0
10.722563,106.705493,12.0,6111.0,12.0,614841.0,1.0
10.748023,106.689348,11.0,6111.0,11.0,614872.0,1.0
10.78043,106.67901,11.0,6132.0,11.0,614867.0,1.0
10.775636,106.633811,11.0,6137.0,11.0,614878.0,1.0
10.775636,106.633811,12.0,6137.0,12.0,614878.0,1.0
20.97306,105.75428,11.0,1112.0,11.0,114493.0,1.0
20.97306,105.75428,12.0,1112.0,12.0,114493.0,1.0
16.075332,108.234287,11.0,4122.0,11.0,410888.0,1.0
16.075332,108.234287,12.0,4122.0,12.0,410888.0,1.0
16.075332,108.234287,13.0,4122.0,13.0,410888.0,1.0
16.075332,108.234287,14.0,4122.0,14.0,410888.0,1.0
10.707225,106.642644,12.0,6119.0,12.0,613064.0,1.0
10.707225,106.642644,11.0,6119.0,11.0,613064.0,1.0
10.721305,106.619886,11.0,6119.0,11.0,614812.0,1.0
10.768566,106.685271,11.0,6132.0,11.0,613102.0,1.0
10.768566,106.685271,13.0,6132.0,13.0,613102.0,1.0
10.768566,106.685271,12.0,6132.0,12.0,613102.0,1.0
10.768566,106.685271,52.0,6132.0,52.0,613102.0,1.0
10.768566,106.685271,51.0,6132.0,51.0,613102.0,1.0
10.782349,106.692188,11.0,6148.0,11.0,613070.0,1.0
10.785006,106.748174,11.0,6152.0,11.0,614806.0,1.0
10.785006,106.748174,12.0,6152.0,12.0,614806.0,1.0
10.785006,106.748174,13.0,6152.0,13.0,614806.0,1.0
10.785006,106.748174,51.0,6152.0,51.0,614806.0,1.0
10.785006,106.748174,52.0,6152.0,52.0,614806.0,1.0
10.785006,106.748174,53.0,6152.0,53.0,614806.0,1.0
10.764899,106.578914,11.0,6121.0,11.0,613110.0,1.0
10.764899,106.578914,12.0,6121.0,12.0,613110.0,1.0
10.803133,106.691446,11.0,6155.0,11.0,614801.0,1.0
10.798241,106.672512,12.0,6118.0,12.0,614842.0,1.0
10.798241,106.672512,11.0,6118.0,11.0,614842.0,1.0
21.01146,105.86325,11.0,1141.0,11.0,115201.0,1.0
21.01146,105.86325,12.0,1141.0,12.0,115201.0,1.0
10.7967,106.7502,11.0,6152.0,11.0,614880.0,1.0
10.813496,106.785222,11.0,6115.0,11.0,614881.0,1.0
10.813496,106.785222,12.0,6115.0,12.0,614881.0,1.0
10.775655,106.679152,11.0,6132.0,11.0,614849.0,1.0
10.775655,106.679152,12.0,6132.0,12.0,614849.0,1.0
10.849519,106.799822,11.0,6115.0,11.0,614874.0,1.0
10.838466,106.753288,11.0,6115.0,11.0,614876.0,1.0
21.025059,105.788225,11.0,1150.0,11.0,116665.0,1.0
21.025059,105.788225,12.0,1150.0,12.0,116665.0,1.0
21.025059,105.788225,51.0,1150.0,51.0,116665.0,1.0
21.025059,105.788225,52.0,1150.0,52.0,116665.0,1.0
21.032148,105.813997,11.0,1140.0,11.0,116870.0,1.0
21.032148,105.813997,12.0,1140.0,12.0,116870.0,1.0
20.985415,105.798256,11.0,1144.0,11.0,116872.0,1.0
20.985415,105.798256,12.0,1144.0,12.0,116872.0,1.0
21.025678,105.791224,11.0,1150.0,11.0,116869.0,1.0
21.030894,105.781384,11.0,1136.0,11.0,116721.0,1.0
21.030894,105.781384,12.0,1136.0,12.0,116721.0,1.0
20.996521,105.78894,11.0,1138.0,11.0,116868.0,1.0
21.024866,105.822427,11.0,1134.0,11.0,116460.0,1.0
20.976155,105.868755,11.0,1107.0,11.0,116462.0,1.0
20.976155,105.868755,12.0,1107.0,12.0,116462.0,1.0
20.976155,105.868755,13.0,1107.0,13.0,116462.0,1.0
20.976155,105.868755,52.0,1107.0,52.0,116462.0,1.0
20.976155,105.868755,51.0,1107.0,51.0,116462.0,1.0
20.976155,105.868755,53.0,1107.0,53.0,116462.0,1.0
21.050599,105.784891,11.0,1132.0,11.0,116467.0,1.0
21.050599,105.784891,12.0,1132.0,12.0,116467.0,1.0
21.026723,105.779829,13.0,1150.0,13.0,116898.0,1.0
21.026723,105.779829,11.0,1150.0,11.0,116898.0,1.0
21.026723,105.779829,12.0,1150.0,12.0,116898.0,1.0
21.026723,105.779829,51.0,1150.0,51.0,116898.0,1.0
21.026723,105.779829,52.0,1150.0,52.0,116898.0,1.0
21.026723,105.779829,53.0,1150.0,53.0,116898.0,1.0
21.007839,105.803178,11.0,1138.0,11.0,116382.0,1.0
21.007839,105.803178,12.0,1138.0,12.0,116382.0,1.0
21.032131,105.799618,11.0,1137.0,11.0,116435.0,1.0
21.032131,105.799618,12.0,1137.0,12.0,116435.0,1.0
10.36654,107.08611,11.0,8220.0,11.0,823725.0,1.0
